transaction_id,sender_name,receiver_name,amount,merchant_category,transaction_type,device_type,location,transaction_hour,previous_fraud_history,customer_age,payment_method,is_fraud
TXN112864,User_2604,Merchant_284,268.76,Restaurant,Purchase,Desktop - Known,Dallas,5,0,76,ACH,0
TXN112865,User_3009,Merchant_466,247.34,Travel,Purchase,ATM,Unknown/Foreign,15,1,18,Debit Card,0
TXN112866,User_1634,Merchant_11,146.26,Online Retail,Purchase,Mobile - Known,Miami,14,0,42,Credit Card,0
TXN112867,User_2968,Merchant_147,94.55,Restaurant,Purchase,Mobile - New,Miami,18,0,18,ACH,0
TXN112868,User_47,Merchant_153,88.41,Restaurant,Purchase,Desktop - Known,Seattle,11,0,42,Credit Card,0
TXN112869,User_3717,Merchant_745,42.99,Travel,Purchase,Desktop - New,Houston,22,0,35,Wire Transfer,0
TXN112870,User_2831,Merchant_210,655.06,Electronics,Bill Payment,Desktop - New,New York,11,1,40,ACH,0
TXN112871,User_3968,Merchant_526,418.21,Travel,Purchase,Desktop - Known,Dallas,9,0,39,Debit Card,0
TXN112872,User_2282,Merchant_26,60.62,Online Retail,Purchase,Desktop - New,Los Angeles,17,0,48,Credit Card,0
TXN112873,User_2370,Merchant_59,23.19,Online Retail,Deposit,Mobile - Known,Unknown/Foreign,22,0,32,ACH,0
TXN112874,User_1622,Merchant_123,293.79,Gas Station,Withdrawal,ATM,New York,22,0,35,Debit Card,0
TXN112875,User_957,Merchant_349,423.98,Online Retail,Purchase,Desktop - Known,Unknown/Foreign,17,0,35,ACH,0
TXN112876,User_3159,Merchant_81,126.91,Jewelry,Purchase,Desktop - Known,Chicago,3,0,53,Credit Card,0
TXN112877,User_1443,Merchant_89,104.27,Online Retail,Purchase,ATM,Miami,12,0,46,Credit Card,0
TXN112878,User_1182,Merchant_449,474.67,Grocery,Transfer,Mobile - Known,Los Angeles,17,0,45,Credit Card,0
TXN112879,User_457,Merchant_487,166.83,Online Retail,Transfer,Mobile - New,Miami,3,0,45,Cryptocurrency,1
TXN112880,User_2539,Merchant_724,48.46,Travel,Deposit,Desktop - Known,Los Angeles,8,1,23,Debit Card,0
TXN112881,User_1634,Merchant_472,64.74,Electronics,Transfer,Desktop - Known,Unknown/Foreign,3,0,23,ACH,0
TXN112882,User_1993,Merchant_177,271.04,Electronics,Purchase,Mobile - Known,Dallas,22,0,40,Credit Card,0
TXN112883,User_2375,Merchant_23,1573.03,Crypto Exchange,Purchase,Mobile - Known,Seattle,21,0,35,Cryptocurrency,1
TXN112884,User_3504,Merchant_8,21.82,Grocery,Transfer,Desktop - Known,Chicago,23,0,50,Credit Card,0
TXN112885,User_3072,Merchant_509,71.84,Electronics,Transfer,Desktop - Known,Chicago,22,0,39,Wire Transfer,0
TXN112886,User_1598,Merchant_34,134.13,Crypto Exchange,Withdrawal,Desktop - Known,Unknown/Foreign,4,0,70,Debit Card,1
TXN112887,User_1244,Merchant_455,507.75,Grocery,Deposit,Desktop - New,Houston,22,0,23,Debit Card,0
TXN112888,User_3973,Merchant_186,75.31,Crypto Exchange,Purchase,Desktop - New,Miami,20,0,57,Credit Card,0
TXN112889,User_1904,Merchant_790,375.2,Online Retail,Purchase,Mobile - Known,Unknown/Foreign,4,0,36,Credit Card,0
TXN112890,User_1411,Merchant_501,410.38,Gas Station,Purchase,Desktop - Known,Unknown/Foreign,22,0,82,Credit Card,0
TXN112891,User_2728,Merchant_59,3.0,Online Retail,Transfer,Mobile - New,Unknown/Foreign,11,0,34,Debit Card,0
TXN112892,User_520,Merchant_581,380.89,Restaurant,Bill Payment,Desktop - Known,New York,1,0,28,Debit Card,0
TXN112893,User_746,Merchant_687,209.36,Crypto Exchange,Withdrawal,Mobile - Known,Seattle,14,0,34,ACH,0
TXN112894,User_493,Merchant_748,129.2,Restaurant,Purchase,Mobile - Known,Miami,0,0,23,ACH,0
TXN112895,User_3442,Merchant_606,331.25,Crypto Exchange,Purchase,Desktop - Known,Unknown/Foreign,8,0,84,Credit Card,0
TXN112896,User_931,Merchant_16,98.56,Online Retail,Purchase,Mobile - Known,Miami,3,1,40,Credit Card,1
TXN112897,User_3971,Merchant_222,372.41,Online Retail,Bill Payment,Desktop - Known,Los Angeles,7,0,21,ACH,0
TXN112898,User_2101,Merchant_4,85.82,Gas Station,Withdrawal,ATM,New York,21,0,42,Debit Card,0
TXN112899,User_426,Merchant_19,192.09,Jewelry,Withdrawal,Mobile - New,New York,5,0,47,Credit Card,0
TXN112900,User_1411,Merchant_378,65.44,Electronics,Transfer,Desktop - Known,Los Angeles,19,0,27,Cryptocurrency,0
TXN112901,User_1081,Merchant_57,215.6,Grocery,Purchase,Desktop - New,New York,17,0,18,Credit Card,0
TXN112902,User_1025,Merchant_590,124.79,Jewelry,Purchase,Desktop - New,Los Angeles,1,0,43,ACH,0
TXN112903,User_870,Merchant_558,368.44,Grocery,Transfer,Desktop - Known,Dallas,18,0,32,Debit Card,0
TXN112904,User_2435,Merchant_505,4.45,Online Retail,Withdrawal,Desktop - Known,Houston,18,0,41,Credit Card,0
TXN112905,User_1941,Merchant_597,125.68,Gambling,Withdrawal,Mobile - Known,Los Angeles,6,0,37,Debit Card,0
TXN112906,User_383,Merchant_2,32.63,Online Retail,Bill Payment,Desktop - Known,Unknown/Foreign,22,0,61,Credit Card,0
TXN112907,User_3715,Merchant_492,192.99,Jewelry,Purchase,ATM,Unknown/Foreign,17,0,57,Debit Card,0
TXN112908,User_3507,Merchant_442,233.78,Online Retail,Purchase,Mobile - Known,New York,3,0,45,Cryptocurrency,0
TXN112909,User_2399,Merchant_107,641.55,Gas Station,Withdrawal,Mobile - Known,New York,10,1,23,Credit Card,0
TXN112910,User_1043,Merchant_253,540.0,Travel,Withdrawal,Mobile - New,New York,1,0,23,Wire Transfer,0
TXN112911,User_34,Merchant_123,4.63,Grocery,Withdrawal,Desktop - Known,Chicago,10,0,29,Debit Card,0
TXN112912,User_2924,Merchant_461,194.4,Gas Station,Transfer,Desktop - Known,Unknown/Foreign,23,0,27,ACH,0
TXN112913,User_2645,Merchant_646,109.09,Online Retail,Withdrawal,Desktop - Known,Houston,21,0,26,Debit Card,0
TXN112914,User_223,Merchant_511,80.02,Gas Station,Withdrawal,Mobile - Known,Miami,11,0,26,Debit Card,0
TXN112915,User_92,Merchant_645,59.15,Restaurant,Withdrawal,Mobile - Known,Los Angeles,20,0,35,Cryptocurrency,0
TXN112916,User_2128,Merchant_137,144.07,Electronics,Deposit,Desktop - New,Seattle,12,0,24,Credit Card,0
TXN112917,User_246,Merchant_541,248.07,Jewelry,Bill Payment,Mobile - New,Los Angeles,18,0,24,Debit Card,0
TXN112918,User_100,Merchant_255,204.57,Online Retail,Purchase,Mobile - Known,Chicago,17,0,32,Debit Card,0
TXN112919,User_3616,Merchant_679,241.72,Online Retail,Transfer,Mobile - New,Los Angeles,4,0,35,Credit Card,0
TXN112920,User_260,Merchant_519,48.4,Restaurant,Deposit,Mobile - Known,Los Angeles,23,0,45,Credit Card,0
TXN112921,User_1218,Merchant_446,302.97,Grocery,Deposit,ATM,Dallas,6,0,34,Debit Card,0
TXN112922,User_1579,Merchant_213,414.51,Online Retail,Purchase,Desktop - Known,Unknown/Foreign,1,0,56,Debit Card,0
TXN112923,User_2338,Merchant_764,125.6,Grocery,Withdrawal,Desktop - New,Houston,2,0,18,Credit Card,0
TXN112924,User_2125,Merchant_453,876.24,Online Retail,Withdrawal,Mobile - Known,Miami,6,0,50,ACH,0
TXN112925,User_1073,Merchant_719,146.82,Online Retail,Purchase,Desktop - New,Seattle,22,0,35,Debit Card,0
TXN112926,User_625,Merchant_152,197.28,Jewelry,Purchase,Mobile - New,Houston,20,0,40,Debit Card,0
TXN112927,User_2987,Merchant_316,237.51,Online Retail,Withdrawal,Mobile - Known,Dallas,12,0,52,Credit Card,0
TXN112928,User_1507,Merchant_231,89.62,Jewelry,Transfer,Mobile - Known,Miami,8,1,44,Wire Transfer,1
TXN112929,User_3521,Merchant_216,158.99,Crypto Exchange,Purchase,Desktop - Known,Chicago,20,0,29,Credit Card,0
TXN112930,User_2229,Merchant_289,366.26,Restaurant,Purchase,Desktop - New,Los Angeles,2,0,29,Credit Card,0
TXN112931,User_1054,Merchant_220,169.14,Grocery,Deposit,ATM,Los Angeles,8,0,48,Cryptocurrency,0
TXN112932,User_1920,Merchant_692,63.88,Grocery,Purchase,Desktop - New,Chicago,21,0,46,ACH,0
TXN112933,User_4,Merchant_394,128.62,Grocery,Withdrawal,Desktop - New,Dallas,17,0,34,Cryptocurrency,0
TXN112934,User_2852,Merchant_587,439.02,Travel,Bill Payment,Mobile - New,Los Angeles,1,0,43,Credit Card,0
TXN112935,User_500,Merchant_433,14.43,Grocery,Purchase,Mobile - Known,Unknown/Foreign,16,0,54,Credit Card,0
TXN112936,User_1314,Merchant_529,685.95,Restaurant,Deposit,Mobile - Known,New York,14,0,48,Debit Card,0
TXN112937,User_2739,Merchant_304,46.82,Jewelry,Purchase,Desktop - New,Unknown/Foreign,2,0,57,Debit Card,1
TXN112938,User_1570,Merchant_428,47.2,Online Retail,Purchase,Desktop - Known,Unknown/Foreign,21,0,39,Cryptocurrency,0
TXN112939,User_1686,Merchant_80,20.26,Gambling,Withdrawal,Desktop - Known,Unknown/Foreign,13,0,59,ACH,0
TXN112940,User_2463,Merchant_242,21.2,Gas Station,Withdrawal,Desktop - New,Los Angeles,17,0,37,Wire Transfer,0
TXN112941,User_1149,Merchant_268,85.91,Online Retail,Withdrawal,ATM,Los Angeles,15,0,19,Wire Transfer,0
TXN112942,User_910,Merchant_260,51.53,Electronics,Purchase,Mobile - Known,New York,17,0,54,Credit Card,0
TXN112943,User_1316,Merchant_434,127.34,Grocery,Transfer,Desktop - Known,Unknown/Foreign,22,0,50,Credit Card,0
TXN112944,User_3545,Merchant_317,238.55,Travel,Purchase,Mobile - Known,Chicago,15,0,66,Cryptocurrency,0
TXN112945,User_3922,Merchant_39,51.23,Online Retail,Purchase,Mobile - Known,Unknown/Foreign,18,0,53,Debit Card,0
TXN112946,User_267,Merchant_618,39.33,Travel,Purchase,Desktop - Known,Chicago,16,0,47,Debit Card,0
TXN112947,User_644,Merchant_56,18.07,Grocery,Purchase,Desktop - New,Unknown/Foreign,14,0,37,Wire Transfer,0
TXN112948,User_1046,Merchant_781,74.05,Electronics,Purchase,Mobile - Known,Miami,13,0,29,Debit Card,0
TXN112949,User_3931,Merchant_549,183.01,Restaurant,Transfer,Mobile - Known,Dallas,9,0,28,Credit Card,0
TXN112950,User_3085,Merchant_272,131.21,Electronics,Purchase,Mobile - Known,Unknown/Foreign,8,0,61,Credit Card,0
TXN112951,User_1383,Merchant_447,24.36,Online Retail,Transfer,Mobile - Known,Chicago,14,0,33,Debit Card,0
TXN112952,User_2350,Merchant_653,1.05,Gambling,Purchase,Mobile - New,New York,11,0,25,Debit Card,0
TXN112953,User_3843,Merchant_269,284.13,Grocery,Purchase,Mobile - Known,New York,7,0,47,Credit Card,0
TXN112954,User_1709,Merchant_589,58.58,Grocery,Withdrawal,Mobile - Known,Chicago,14,0,74,Debit Card,0
TXN112955,User_1264,Merchant_379,178.04,Online Retail,Transfer,Desktop - Known,Miami,9,0,28,ACH,0
TXN112956,User_3728,Merchant_395,21.32,Online Retail,Transfer,Mobile - Known,Seattle,2,0,53,Cryptocurrency,0
TXN112957,User_3686,Merchant_84,160.58,Gas Station,Purchase,Desktop - Known,Dallas,22,1,56,Wire Transfer,0
TXN112958,User_1874,Merchant_512,513.82,Electronics,Purchase,Desktop - Known,Miami,6,0,59,Debit Card,0
TXN112959,User_2552,Merchant_15,256.58,Online Retail,Purchase,Mobile - Known,Chicago,21,1,44,ACH,0
TXN112960,User_549,Merchant_765,239.58,Gas Station,Purchase,Mobile - New,Chicago,11,0,47,ACH,0
TXN112961,User_128,Merchant_618,50.48,Electronics,Transfer,Mobile - Known,Dallas,20,0,50,Debit Card,0
TXN112962,User_2688,Merchant_187,17.28,Online Retail,Withdrawal,ATM,Dallas,17,0,18,ACH,0
TXN112963,User_2163,Merchant_167,9.33,Gas Station,Bill Payment,Desktop - New,Miami,2,0,31,Credit Card,0
TXN112964,User_3262,Merchant_182,51.4,Grocery,Withdrawal,ATM,Los Angeles,13,0,52,Credit Card,0
TXN112965,User_1015,Merchant_610,55.49,Gas Station,Purchase,Desktop - Known,Seattle,15,0,68,Debit Card,0
TXN112966,User_1838,Merchant_384,3.88,Restaurant,Bill Payment,Mobile - New,Chicago,12,0,23,Cryptocurrency,0
TXN112967,User_3871,Merchant_396,68.63,Electronics,Purchase,Desktop - Known,Miami,10,0,50,Wire Transfer,0
TXN112968,User_2532,Merchant_38,429.48,Grocery,Purchase,Desktop - New,Dallas,10,0,23,ACH,0
TXN112969,User_2400,Merchant_45,39.18,Gambling,Purchase,Mobile - New,Houston,8,0,37,Debit Card,0
TXN112970,User_3605,Merchant_231,35.59,Crypto Exchange,Bill Payment,ATM,Los Angeles,6,1,50,Wire Transfer,1
TXN112971,User_468,Merchant_705,199.3,Travel,Bill Payment,Mobile - Known,Houston,15,0,48,Cryptocurrency,0
TXN112972,User_2759,Merchant_438,25.55,Gambling,Deposit,Desktop - Known,New York,6,0,47,Debit Card,0
TXN112973,User_3095,Merchant_599,143.43,Gas Station,Transfer,Desktop - Known,Seattle,7,0,52,Credit Card,0
TXN112974,User_1099,Merchant_228,386.81,Crypto Exchange,Deposit,Desktop - Known,Dallas,12,0,79,Credit Card,0
TXN112975,User_2473,Merchant_547,184.52,Grocery,Purchase,Mobile - Known,Dallas,15,0,40,Wire Transfer,0
TXN112976,User_249,Merchant_458,17.94,Online Retail,Purchase,Mobile - Known,Seattle,13,0,38,Cryptocurrency,0
TXN112977,User_355,Merchant_424,67.27,Online Retail,Transfer,Mobile - Known,Los Angeles,1,0,40,Wire Transfer,0
TXN112978,User_185,Merchant_725,214.2,Online Retail,Purchase,Desktop - Known,Chicago,9,0,32,Credit Card,0
TXN112979,User_2094,Merchant_692,412.17,Jewelry,Bill Payment,Mobile - New,New York,0,0,47,Credit Card,1
TXN112980,User_1401,Merchant_718,53.53,Restaurant,Purchase,Desktop - Known,Los Angeles,0,0,18,Credit Card,0
TXN112981,User_954,Merchant_293,97.33,Grocery,Purchase,Desktop - Known,Houston,16,0,46,Credit Card,0
TXN112982,User_2258,Merchant_154,145.19,Grocery,Transfer,Mobile - Known,Houston,3,0,49,Credit Card,0
TXN112983,User_3519,Merchant_639,48.79,Grocery,Withdrawal,Mobile - New,New York,19,0,80,Debit Card,0
TXN112984,User_296,Merchant_755,419.7,Gas Station,Transfer,Desktop - New,Houston,8,0,41,Debit Card,0
TXN112985,User_763,Merchant_93,586.18,Gambling,Deposit,ATM,New York,13,0,28,Credit Card,0
TXN112986,User_3211,Merchant_181,637.03,Gas Station,Withdrawal,ATM,New York,3,0,28,Debit Card,0
TXN112987,User_2812,Merchant_153,91.33,Online Retail,Deposit,Desktop - Known,Unknown/Foreign,23,0,58,ACH,0
TXN112988,User_3398,Merchant_255,185.75,Gambling,Purchase,Desktop - Known,Dallas,9,0,40,Debit Card,0
TXN112989,User_1746,Merchant_256,10.83,Electronics,Bill Payment,Desktop - Known,New York,3,0,18,ACH,0
TXN112990,User_3677,Merchant_678,79.6,Grocery,Transfer,Desktop - New,Los Angeles,22,1,51,Cryptocurrency,1
TXN112991,User_1293,Merchant_235,128.35,Grocery,Withdrawal,Mobile - Known,New York,1,0,34,Debit Card,0
TXN112992,User_2265,Merchant_248,431.25,Online Retail,Bill Payment,Mobile - Known,Seattle,0,0,50,ACH,0
TXN112993,User_2545,Merchant_376,522.23,Restaurant,Purchase,Desktop - Known,Los Angeles,21,0,57,ACH,0
TXN112994,User_3630,Merchant_418,54.33,Electronics,Transfer,Desktop - Known,Dallas,19,0,51,Wire Transfer,0
TXN112995,User_3091,Merchant_81,312.01,Grocery,Transfer,Desktop - Known,Unknown/Foreign,8,0,48,Credit Card,0
TXN112996,User_983,Merchant_627,48.85,Online Retail,Transfer,Mobile - Known,Chicago,9,0,50,Credit Card,0
TXN112997,User_2875,Merchant_545,32.48,Travel,Purchase,Mobile - Known,Los Angeles,0,0,25,Credit Card,0
TXN112998,User_2872,Merchant_642,285.37,Online Retail,Deposit,Mobile - Known,Houston,1,0,40,Credit Card,0
TXN112999,User_1091,Merchant_449,1053.33,Jewelry,Deposit,Desktop - New,New York,15,0,29,Debit Card,1
TXN113000,User_548,Merchant_545,37.47,Restaurant,Purchase,Mobile - New,Unknown/Foreign,9,0,67,Credit Card,0
TXN113001,User_548,Merchant_753,18.11,Travel,Purchase,ATM,Los Angeles,14,0,63,Wire Transfer,0
TXN113002,User_477,Merchant_27,145.5,Gas Station,Bill Payment,Mobile - Known,Houston,13,0,23,Cryptocurrency,0
TXN113003,User_1666,Merchant_217,32.1,Gas Station,Transfer,Mobile - New,Dallas,17,0,47,Credit Card,0
TXN113004,User_900,Merchant_227,94.51,Electronics,Purchase,Mobile - Known,Houston,4,0,26,Credit Card,0
TXN113005,User_1034,Merchant_554,18.85,Grocery,Purchase,Desktop - New,New York,12,0,35,Debit Card,0
TXN113006,User_2737,Merchant_178,47.51,Electronics,Purchase,Desktop - Known,Seattle,23,0,36,Wire Transfer,0
TXN113007,User_2019,Merchant_7,17.48,Travel,Purchase,Desktop - Known,Miami,12,0,54,Debit Card,0
TXN113008,User_3770,Merchant_489,255.9,Online Retail,Bill Payment,Mobile - Known,Chicago,19,0,27,Debit Card,0
TXN113009,User_1161,Merchant_759,248.3,Travel,Withdrawal,Mobile - Known,Unknown/Foreign,1,1,49,Wire Transfer,1
TXN113010,User_2424,Merchant_268,98.21,Gambling,Purchase,Mobile - Known,Los Angeles,21,0,76,ACH,0
TXN113011,User_3668,Merchant_413,136.28,Grocery,Withdrawal,Desktop - Known,Seattle,23,0,52,Wire Transfer,0
TXN113012,User_2385,Merchant_304,665.81,Grocery,Deposit,Mobile - Known,Dallas,15,0,52,Debit Card,0
TXN113013,User_3659,Merchant_333,8.68,Gas Station,Transfer,Desktop - Known,Unknown/Foreign,20,0,39,Wire Transfer,0
TXN113014,User_1476,Merchant_753,231.13,Gas Station,Purchase,Desktop - Known,Chicago,23,0,37,Credit Card,0
TXN113015,User_1350,Merchant_535,3.05,Jewelry,Deposit,Desktop - Known,Chicago,10,0,68,Cryptocurrency,0
TXN113016,User_2020,Merchant_31,71.49,Jewelry,Deposit,Desktop - New,Unknown/Foreign,3,0,61,Cryptocurrency,1
TXN113017,User_2489,Merchant_767,273.0,Online Retail,Withdrawal,Desktop - Known,Houston,19,0,18,Debit Card,0
TXN113018,User_3180,Merchant_115,56.48,Grocery,Transfer,Desktop - New,Miami,16,0,38,Cryptocurrency,0
TXN113019,User_836,Merchant_8,479.61,Electronics,Deposit,Mobile - Known,Miami,9,0,42,Credit Card,0
TXN113020,User_771,Merchant_64,377.1,Grocery,Transfer,Desktop - Known,Seattle,15,0,68,Credit Card,0
TXN113021,User_1320,Merchant_609,29.99,Grocery,Purchase,Desktop - New,Los Angeles,10,0,61,Debit Card,0
TXN113022,User_3548,Merchant_361,232.06,Online Retail,Purchase,Desktop - Known,Seattle,4,0,65,Debit Card,0
TXN113023,User_1914,Merchant_113,86.83,Electronics,Transfer,Mobile - Known,Los Angeles,23,0,37,Debit Card,0
TXN113024,User_1223,Merchant_740,493.75,Jewelry,Purchase,Mobile - Known,Seattle,23,0,39,Credit Card,0
TXN113025,User_2472,Merchant_365,42.01,Electronics,Purchase,Desktop - Known,Seattle,0,0,48,Debit Card,0
TXN113026,User_3056,Merchant_30,257.03,Grocery,Withdrawal,Mobile - Known,Los Angeles,17,0,66,Debit Card,0
TXN113027,User_1760,Merchant_694,383.92,Electronics,Purchase,Desktop - New,Houston,5,0,64,Credit Card,0
TXN113028,User_322,Merchant_719,116.42,Gambling,Transfer,Desktop - New,Los Angeles,0,0,34,Debit Card,1
TXN113029,User_2197,Merchant_656,186.96,Electronics,Purchase,ATM,Chicago,21,0,56,Debit Card,0
TXN113030,User_238,Merchant_142,89.16,Grocery,Purchase,Mobile - Known,Chicago,5,0,70,Debit Card,0
TXN113031,User_162,Merchant_222,97.08,Restaurant,Transfer,Desktop - New,Seattle,6,0,43,Credit Card,0
TXN113032,User_2879,Merchant_114,82.38,Travel,Transfer,Desktop - New,New York,5,0,72,ACH,0
TXN113033,User_352,Merchant_472,170.23,Gambling,Deposit,Mobile - Known,Miami,1,0,18,ACH,0
TXN113034,User_627,Merchant_447,63.88,Gas Station,Purchase,Mobile - Known,New York,1,0,32,Debit Card,0
TXN113035,User_3726,Merchant_623,81.67,Electronics,Purchase,Mobile - Known,Dallas,22,0,53,Debit Card,0
TXN113036,User_352,Merchant_151,22.28,Crypto Exchange,Withdrawal,Mobile - Known,New York,6,0,70,Debit Card,0
TXN113037,User_1132,Merchant_442,1.66,Crypto Exchange,Deposit,Desktop - Known,New York,19,0,64,Credit Card,0
TXN113038,User_386,Merchant_227,88.68,Online Retail,Purchase,Desktop - New,Chicago,16,0,52,Debit Card,0
TXN113039,User_3310,Merchant_84,130.85,Online Retail,Transfer,Desktop - Known,Houston,3,0,46,Credit Card,0
TXN113040,User_1540,Merchant_631,120.8,Restaurant,Purchase,Mobile - Known,Miami,9,0,35,Cryptocurrency,0
TXN113041,User_1512,Merchant_519,159.08,Restaurant,Purchase,Desktop - New,Unknown/Foreign,10,1,45,Debit Card,1
TXN113042,User_2464,Merchant_360,105.98,Online Retail,Purchase,Mobile - New,Chicago,1,0,41,Debit Card,0
TXN113043,User_3601,Merchant_42,15.11,Grocery,Bill Payment,Mobile - Known,New York,9,0,49,Debit Card,0
TXN113044,User_3181,Merchant_38,279.48,Restaurant,Purchase,Mobile - Known,Seattle,1,0,56,Credit Card,0
TXN113045,User_1203,Merchant_465,701.4,Jewelry,Purchase,Mobile - Known,Dallas,8,1,40,Credit Card,0
TXN113046,User_2115,Merchant_183,104.62,Restaurant,Bill Payment,Mobile - Known,Los Angeles,16,0,75,ACH,0
TXN113047,User_2276,Merchant_633,137.39,Gas Station,Purchase,ATM,Miami,23,1,44,Debit Card,0
TXN113048,User_93,Merchant_666,112.01,Electronics,Withdrawal,Mobile - Known,Unknown/Foreign,12,0,31,Wire Transfer,0
TXN113049,User_3574,Merchant_419,99.57,Gas Station,Deposit,Desktop - Known,Seattle,4,0,45,Credit Card,0
TXN113050,User_2112,Merchant_139,13.8,Online Retail,Transfer,Mobile - Known,Miami,7,0,34,Credit Card,0
TXN113051,User_2760,Merchant_112,161.54,Grocery,Purchase,Desktop - Known,Los Angeles,11,0,37,ACH,0
TXN113052,User_475,Merchant_518,346.82,Electronics,Deposit,Mobile - New,Dallas,12,0,54,Wire Transfer,0
TXN113053,User_1159,Merchant_280,161.15,Travel,Deposit,Mobile - Known,Miami,20,1,46,ACH,0
TXN113054,User_3147,Merchant_492,106.15,Online Retail,Transfer,Desktop - Known,Dallas,22,0,18,Credit Card,0
TXN113055,User_1117,Merchant_416,38.7,Gambling,Transfer,Mobile - Known,Chicago,5,0,63,Credit Card,0
TXN113056,User_3421,Merchant_65,108.79,Online Retail,Bill Payment,Mobile - Known,New York,7,0,31,Debit Card,0
TXN113057,User_432,Merchant_187,188.93,Jewelry,Withdrawal,Mobile - Known,New York,3,0,41,Debit Card,0
TXN113058,User_3851,Merchant_185,334.31,Gas Station,Deposit,Mobile - Known,Los Angeles,18,0,33,ACH,0
TXN113059,User_1435,Merchant_160,251.36,Electronics,Transfer,ATM,Seattle,14,0,41,Debit Card,0
TXN113060,User_1404,Merchant_446,465.69,Restaurant,Purchase,Desktop - New,Chicago,0,0,55,Credit Card,0
TXN113061,User_2301,Merchant_523,455.22,Travel,Deposit,Desktop - Known,Seattle,16,0,30,Debit Card,0
TXN113062,User_1795,Merchant_35,77.61,Grocery,Transfer,Desktop - Known,Miami,8,0,54,Debit Card,0
TXN113063,User_2565,Merchant_334,389.71,Electronics,Transfer,Mobile - Known,Miami,13,0,59,Debit Card,0
TXN113064,User_578,Merchant_322,17.93,Gas Station,Purchase,Desktop - Known,Chicago,19,0,46,Debit Card,0
TXN113065,User_2835,Merchant_189,100.08,Jewelry,Withdrawal,Mobile - Known,Unknown/Foreign,21,0,26,Debit Card,0
